date,warehouse_id,product_id,units_demanded,units_fulfilled,stockout_flag,ending_inventory
2025-04-24,WH-EAST,PRD-0020,14,0,1,0
2025-04-25,WH-EAST,PRD-0020,21,0,1,0
2025-04-26,WH-EAST,PRD-0020,25,0,1,0
2025-04-27,WH-EAST,PRD-0020,14,0,1,0
2025-04-28,WH-EAST,PRD-0020,14,0,1,0
2025-04-29,WH-EAST,PRD-0020,19,0,1,0
2025-04-30,WH-EAST,PRD-0020,15,0,1,0
2025-05-01,WH-EAST,PRD-0020,22,0,1,0
2025-05-02,WH-EAST,PRD-0020,4,0,1,0
2025-05-03,WH-EAST,PRD-0020,12,0,1,0
2025-05-04,WH-EAST,PRD-0020,12,0,1,0
2025-05-05,WH-EAST,PRD-0020,3,0,1,0
2025-05-06,WH-EAST,PRD-0020,11,11,0,475
2025-05-07,WH-EAST,PRD-0020,11,11,0,464
2025-05-08,WH-EAST,PRD-0020,16,16,0,448
2025-05-09,WH-EAST,PRD-0020,23,23,0,425
2025-05-10,WH-EAST,PRD-0020,15,15,0,410
2025-05-11,WH-EAST,PRD-0020,11,11,0,399
2025-05-12,WH-EAST,PRD-0020,16,16,0,383
2025-05-13,WH-EAST,PRD-0020,23,23,0,360
2025-05-14,WH-EAST,PRD-0020,11,11,0,349
2025-05-15,WH-EAST,PRD-0020,11,11,0,338
2025-05-16,WH-EAST,PRD-0020,20,20,0,318
2025-05-17,WH-EAST,PRD-0020,15,15,0,303
2025-05-18,WH-EAST,PRD-0020,20,20,0,283
2025-05-19,WH-EAST,PRD-0020,17,17,0,266
2025-05-20,WH-EAST,PRD-0020,21,21,0,245
2025-05-21,WH-EAST,PRD-0020,11,11,0,234
2025-05-22,WH-EAST,PRD-0020,17,17,0,217
2025-05-23,WH-EAST,PRD-0020,15,15,0,202
2025-05-24,WH-EAST,PRD-0020,10,10,0,192
2025-05-25,WH-EAST,PRD-0020,8,8,0,184
2025-05-26,WH-EAST,PRD-0020,21,21,0,163
2025-05-27,WH-EAST,PRD-0020,15,15,0,148
2025-05-28,WH-EAST,PRD-0020,11,11,0,137
2025-05-29,WH-EAST,PRD-0020,16,16,0,121
2025-05-30,WH-EAST,PRD-0020,8,8,0,113
2025-05-31,WH-EAST,PRD-0020,11,11,0,102
2025-06-01,WH-EAST,PRD-0020,25,25,0,77
2025-06-02,WH-EAST,PRD-0020,18,18,0,59
2025-06-03,WH-EAST,PRD-0020,21,21,0,38
2025-06-04,WH-EAST,PRD-0020,10,10,0,28
2025-06-05,WH-EAST,PRD-0020,10,10,0,18
2025-06-06,WH-EAST,PRD-0020,19,18,1,0
2025-06-07,WH-EAST,PRD-0020,17,0,1,0
2025-06-08,WH-EAST,PRD-0020,20,0,1,0
2025-06-09,WH-EAST,PRD-0020,16,0,1,0
2025-06-10,WH-EAST,PRD-0020,18,0,1,0
2025-06-11,WH-EAST,PRD-0020,18,0,1,0
2025-06-12,WH-EAST,PRD-0020,21,0,1,0
2025-06-13,WH-EAST,PRD-0020,21,0,1,0
2025-06-14,WH-EAST,PRD-0020,7,0,1,0
2025-06-15,WH-EAST,PRD-0020,4,0,1,0
2025-06-16,WH-EAST,PRD-0020,23,0,1,0
2025-06-17,WH-EAST,PRD-0020,24,0,1,0
2025-06-18,WH-EAST,PRD-0020,11,0,1,0
2025-06-19,WH-EAST,PRD-0020,6,0,1,0
2025-06-20,WH-EAST,PRD-0020,17,0,1,0
2025-06-21,WH-EAST,PRD-0020,22,0,1,0
2025-06-22,WH-EAST,PRD-0020,27,0,1,0
2025-06-23,WH-EAST,PRD-0020,20,0,1,0
2025-06-24,WH-EAST,PRD-0020,15,15,0,471
2025-06-25,WH-EAST,PRD-0020,11,11,0,460
2025-06-26,WH-EAST,PRD-0020,17,17,0,443
2025-06-27,WH-EAST,PRD-0020,15,15,0,428
2025-06-28,WH-EAST,PRD-0020,11,11,0,417
2025-06-29,WH-EAST,PRD-0020,29,29,0,388
2025-06-30,WH-EAST,PRD-0020,27,27,0,361
2025-07-01,WH-EAST,PRD-0020,23,23,0,338
2025-07-02,WH-EAST,PRD-0020,11,11,0,327
2025-07-03,WH-EAST,PRD-0020,22,22,0,305
2025-07-04,WH-EAST,PRD-0020,20,20,0,285
2025-07-05,WH-EAST,PRD-0020,19,19,0,266
2025-07-06,WH-EAST,PRD-0020,24,24,0,242
2025-07-07,WH-EAST,PRD-0020,20,20,0,222
2025-07-08,WH-EAST,PRD-0020,21,21,0,201
2025-07-09,WH-EAST,PRD-0020,20,20,0,181
2025-07-10,WH-EAST,PRD-0020,19,19,0,162
2025-07-11,WH-EAST,PRD-0020,6,6,0,156
2025-07-12,WH-EAST,PRD-0020,17,17,0,139
2025-07-13,WH-EAST,PRD-0020,13,13,0,126
2025-07-14,WH-EAST,PRD-0020,27,27,0,99
2025-07-15,WH-EAST,PRD-0020,27,27,0,72
2025-07-16,WH-EAST,PRD-0020,25,25,0,47
2025-07-17,WH-EAST,PRD-0020,18,18,0,29
2025-07-18,WH-EAST,PRD-0020,25,25,0,4
2025-07-19,WH-EAST,PRD-0020,17,4,1,0
2025-07-20,WH-EAST,PRD-0020,18,0,1,0
2025-07-21,WH-EAST,PRD-0020,10,0,1,0
2025-07-22,WH-EAST,PRD-0020,19,0,1,0
2025-07-23,WH-EAST,PRD-0020,17,0,1,0
2025-07-24,WH-EAST,PRD-0020,9,0,1,0
2025-07-25,WH-EAST,PRD-0020,16,0,1,0
2025-07-26,WH-EAST,PRD-0020,16,0,1,0
2025-07-27,WH-EAST,PRD-0020,27,0,1,0
2025-07-28,WH-EAST,PRD-0020,22,0,1,0
2025-07-29,WH-EAST,PRD-0020,17,0,1,0
2025-07-30,WH-EAST,PRD-0020,18,0,1,0
2025-07-31,WH-EAST,PRD-0020,17,0,1,0
2025-08-01,WH-EAST,PRD-0020,21,0,1,0
2025-08-02,WH-EAST,PRD-0020,15,0,1,0
2025-08-03,WH-EAST,PRD-0020,21,0,1,0
2025-08-04,WH-EAST,PRD-0020,17,0,1,0
2025-08-05,WH-EAST,PRD-0020,14,0,1,0
2025-08-06,WH-EAST,PRD-0020,25,0,1,0
2025-08-07,WH-EAST,PRD-0020,24,24,0,462
2025-08-08,WH-EAST,PRD-0020,11,11,0,451
2025-08-09,WH-EAST,PRD-0020,21,21,0,430
2025-08-10,WH-EAST,PRD-0020,28,28,0,402
2025-08-11,WH-EAST,PRD-0020,28,28,0,374
2025-08-12,WH-EAST,PRD-0020,28,28,0,346
2025-08-13,WH-EAST,PRD-0020,22,22,0,324
2025-08-14,WH-EAST,PRD-0020,17,17,0,307
2025-08-15,WH-EAST,PRD-0020,15,15,0,292
2025-08-16,WH-EAST,PRD-0020,24,24,0,268
2025-08-17,WH-EAST,PRD-0020,24,24,0,244
2025-08-18,WH-EAST,PRD-0020,29,29,0,215
2025-08-19,WH-EAST,PRD-0020,28,28,0,187
2025-08-20,WH-EAST,PRD-0020,21,21,0,166
2025-08-21,WH-EAST,PRD-0020,14,14,0,152
2025-08-22,WH-EAST,PRD-0020,20,20,0,132
2025-08-23,WH-EAST,PRD-0020,18,18,0,114
2025-08-24,WH-EAST,PRD-0020,23,23,0,91
2025-08-25,WH-EAST,PRD-0020,19,19,0,72
2025-08-26,WH-EAST,PRD-0020,18,18,0,54
2025-08-27,WH-EAST,PRD-0020,24,24,0,30
2025-08-28,WH-EAST,PRD-0020,19,19,0,11
2025-08-29,WH-EAST,PRD-0020,23,11,1,0
2025-08-30,WH-EAST,PRD-0020,23,0,1,0
2025-08-31,WH-EAST,PRD-0020,15,0,1,0
2025-09-01,WH-EAST,PRD-0020,19,0,1,0
2025-09-02,WH-EAST,PRD-0020,30,0,1,0
2025-09-03,WH-EAST,PRD-0020,15,0,1,0
2025-09-04,WH-EAST,PRD-0020,9,0,1,0
2025-09-05,WH-EAST,PRD-0020,11,0,1,0
2025-09-06,WH-EAST,PRD-0020,22,0,1,0
2025-09-07,WH-EAST,PRD-0020,22,0,1,0
2025-09-08,WH-EAST,PRD-0020,21,0,1,0
2025-09-09,WH-EAST,PRD-0020,29,0,1,0
2025-09-10,WH-EAST,PRD-0020,6,0,1,0
2025-09-11,WH-EAST,PRD-0020,24,0,1,0
2025-09-12,WH-EAST,PRD-0020,31,0,1,0
2025-09-13,WH-EAST,PRD-0020,15,0,1,0
2025-09-14,WH-EAST,PRD-0020,19,0,1,0
2025-09-15,WH-EAST,PRD-0020,17,0,1,0
2025-09-16,WH-EAST,PRD-0020,16,0,1,0
2025-09-17,WH-EAST,PRD-0020,20,0,1,0
2025-09-18,WH-EAST,PRD-0020,30,0,1,0
2025-09-19,WH-EAST,PRD-0020,32,32,0,454
2025-09-20,WH-EAST,PRD-0020,20,20,0,434
2025-09-21,WH-EAST,PRD-0020,33,33,0,401
2025-09-22,WH-EAST,PRD-0020,22,22,0,379
2025-09-23,WH-EAST,PRD-0020,32,32,0,347
2025-09-24,WH-EAST,PRD-0020,21,21,0,326
2025-09-25,WH-EAST,PRD-0020,22,22,0,304
2025-09-26,WH-EAST,PRD-0020,24,24,0,280
2025-09-27,WH-EAST,PRD-0020,40,40,0,240
2025-09-28,WH-EAST,PRD-0020,27,27,0,213
2025-09-29,WH-EAST,PRD-0020,18,18,0,195
2025-09-30,WH-EAST,PRD-0020,27,27,0,168
2025-10-01,WH-EAST,PRD-0020,15,15,0,153
2025-10-02,WH-EAST,PRD-0020,14,14,0,139
2025-10-03,WH-EAST,PRD-0020,22,22,0,117
2025-10-04,WH-EAST,PRD-0020,18,18,0,99
2025-10-05,WH-EAST,PRD-0020,17,17,0,82
2025-10-06,WH-EAST,PRD-0020,19,19,0,63
2025-10-07,WH-EAST,PRD-0020,19,19,0,44
2025-10-08,WH-EAST,PRD-0020,5,5,0,39
2025-10-09,WH-EAST,PRD-0020,21,21,0,18
2025-10-10,WH-EAST,PRD-0020,11,11,0,7
2025-10-11,WH-EAST,PRD-0020,8,7,1,0
2025-10-12,WH-EAST,PRD-0020,16,0,1,0
2025-10-13,WH-EAST,PRD-0020,17,0,1,0
2025-10-14,WH-EAST,PRD-0020,13,0,1,0
2025-10-15,WH-EAST,PRD-0020,22,0,1,0
2025-10-16,WH-EAST,PRD-0020,9,0,1,0
2025-10-17,WH-EAST,PRD-0020,14,0,1,0
2025-10-18,WH-EAST,PRD-0020,13,0,1,0
2025-10-19,WH-EAST,PRD-0020,16,0,1,0
2025-10-20,WH-EAST,PRD-0020,18,0,1,0
2025-10-21,WH-EAST,PRD-0020,11,0,1,0
2025-10-22,WH-EAST,PRD-0020,21,0,1,0
2025-10-23,WH-EAST,PRD-0020,17,0,1,0
2025-10-24,WH-EAST,PRD-0020,6,0,1,0
2025-10-25,WH-EAST,PRD-0020,5,0,1,0
2025-10-26,WH-EAST,PRD-0020,17,0,1,0
2025-10-27,WH-EAST,PRD-0020,15,15,0,471
2025-10-28,WH-EAST,PRD-0020,16,16,0,455
2025-10-29,WH-EAST,PRD-0020,17,17,0,438
2025-10-30,WH-EAST,PRD-0020,18,18,0,420
2025-10-31,WH-EAST,PRD-0020,22,22,0,398
2025-11-01,WH-EAST,PRD-0020,20,20,0,378
2025-11-02,WH-EAST,PRD-0020,20,20,0,358
2025-11-03,WH-EAST,PRD-0020,20,20,0,338
2025-11-04,WH-EAST,PRD-0020,28,28,0,310
2025-11-05,WH-EAST,PRD-0020,34,34,0,276
2025-11-06,WH-EAST,PRD-0020,24,24,0,252
2025-11-07,WH-EAST,PRD-0020,12,12,0,240
2025-11-08,WH-EAST,PRD-0020,17,17,0,223
2025-11-09,WH-EAST,PRD-0020,22,22,0,201
2025-11-10,WH-EAST,PRD-0020,23,23,0,178
2025-11-11,WH-EAST,PRD-0020,24,24,0,154
2025-11-12,WH-EAST,PRD-0020,27,27,0,127
2025-11-13,WH-EAST,PRD-0020,23,23,0,104
2025-11-14,WH-EAST,PRD-0020,22,22,0,82
2025-11-15,WH-EAST,PRD-0020,30,30,0,52
2025-11-16,WH-EAST,PRD-0020,18,18,0,34
2025-11-17,WH-EAST,PRD-0020,29,29,0,5
2025-11-18,WH-EAST,PRD-0020,27,5,1,0
2025-11-19,WH-EAST,PRD-0020,26,0,1,0
2025-11-20,WH-EAST,PRD-0020,41,0,1,0
2025-11-21,WH-EAST,PRD-0020,28,0,1,0
2025-11-22,WH-EAST,PRD-0020,44,0,1,0
2025-11-23,WH-EAST,PRD-0020,30,0,1,0
2025-11-24,WH-EAST,PRD-0020,24,0,1,0
2025-11-25,WH-EAST,PRD-0020,32,0,1,0
2025-11-26,WH-EAST,PRD-0020,25,0,1,0
2025-11-27,WH-EAST,PRD-0020,27,0,1,0
2025-11-28,WH-EAST,PRD-0020,34,0,1,0
2025-11-29,WH-EAST,PRD-0020,35,0,1,0
2025-11-30,WH-EAST,PRD-0020,28,0,1,0
2025-12-01,WH-EAST,PRD-0020,44,0,1,0
2025-12-02,WH-EAST,PRD-0020,45,0,1,0
2025-12-03,WH-EAST,PRD-0020,47,0,1,0
2025-12-04,WH-EAST,PRD-0020,42,0,1,0
2025-12-05,WH-EAST,PRD-0020,46,0,1,0
2025-12-06,WH-EAST,PRD-0020,27,27,0,459
2025-12-07,WH-EAST,PRD-0020,37,37,0,422
2025-12-08,WH-EAST,PRD-0020,33,33,0,389
2025-12-09,WH-EAST,PRD-0020,39,39,0,350
2025-12-10,WH-EAST,PRD-0020,35,35,0,315
2025-12-11,WH-EAST,PRD-0020,37,37,0,278
2025-12-12,WH-EAST,PRD-0020,49,49,0,229
2025-12-13,WH-EAST,PRD-0020,37,37,0,192
2025-12-14,WH-EAST,PRD-0020,41,41,0,151
2025-12-15,WH-EAST,PRD-0020,37,37,0,114
2025-12-16,WH-EAST,PRD-0020,38,38,0,76
2025-12-17,WH-EAST,PRD-0020,41,41,0,35
2025-12-18,WH-EAST,PRD-0020,45,35,1,0
2025-12-19,WH-EAST,PRD-0020,48,0,1,0
2025-12-20,WH-EAST,PRD-0020,40,0,1,0
2025-12-21,WH-EAST,PRD-0020,42,0,1,0
2025-12-22,WH-EAST,PRD-0020,32,0,1,0
2025-12-23,WH-EAST,PRD-0020,38,0,1,0
2025-12-24,WH-EAST,PRD-0020,44,0,1,0
2025-12-25,WH-EAST,PRD-0020,43,0,1,0
2025-12-26,WH-EAST,PRD-0020,28,0,1,0
2025-12-27,WH-EAST,PRD-0020,32,0,1,0
2025-12-28,WH-EAST,PRD-0020,30,0,1,0
2025-12-29,WH-EAST,PRD-0020,34,0,1,0
2025-12-30,WH-EAST,PRD-0020,28,0,1,0
2025-12-31,WH-EAST,PRD-0020,25,0,1,0
2024-01-01,WH-EAST,PRD-0022,0,0,0,1165
2024-01-02,WH-EAST,PRD-0022,20,20,0,1145
2024-01-03,WH-EAST,PRD-0022,0,0,0,1145
2024-01-04,WH-EAST,PRD-0022,7,7,0,1138
2024-01-05,WH-EAST,PRD-0022,20,20,0,1118
2024-01-06,WH-EAST,PRD-0022,20,20,0,1098
2024-01-07,WH-EAST,PRD-0022,10,10,0,1088
2024-01-08,WH-EAST,PRD-0022,13,13,0,1075
2024-01-09,WH-EAST,PRD-0022,25,25,0,1050
2024-01-10,WH-EAST,PRD-0022,14,14,0,1036
2024-01-11,WH-EAST,PRD-0022,31,31,0,1005
2024-01-12,WH-EAST,PRD-0022,17,17,0,988
2024-01-13,WH-EAST,PRD-0022,20,20,0,968
2024-01-14,WH-EAST,PRD-0022,27,27,0,941
2024-01-15,WH-EAST,PRD-0022,18,18,0,923
2024-01-16,WH-EAST,PRD-0022,11,11,0,912
2024-01-17,WH-EAST,PRD-0022,17,17,0,895
2024-01-18,WH-EAST,PRD-0022,17,17,0,878
2024-01-19,WH-EAST,PRD-0022,9,9,0,869
2024-01-20,WH-EAST,PRD-0022,16,16,0,853
2024-01-21,WH-EAST,PRD-0022,13,13,0,840
2024-01-22,WH-EAST,PRD-0022,23,23,0,817
2024-01-23,WH-EAST,PRD-0022,17,17,0,800
2024-01-24,WH-EAST,PRD-0022,15,15,0,785
2024-01-25,WH-EAST,PRD-0022,17,17,0,768
2024-01-26,WH-EAST,PRD-0022,19,19,0,749
2024-01-27,WH-EAST,PRD-0022,21,21,0,728
2024-01-28,WH-EAST,PRD-0022,11,11,0,717
2024-01-29,WH-EAST,PRD-0022,11,11,0,706
2024-01-30,WH-EAST,PRD-0022,24,24,0,682
2024-01-31,WH-EAST,PRD-0022,15,15,0,667
2024-02-01,WH-EAST,PRD-0022,5,5,0,662
2024-02-02,WH-EAST,PRD-0022,16,16,0,646
2024-02-03,WH-EAST,PRD-0022,17,17,0,629
2024-02-04,WH-EAST,PRD-0022,5,5,0,624
2024-02-05,WH-EAST,PRD-0022,15,15,0,609
2024-02-06,WH-EAST,PRD-0022,18,18,0,591
2024-02-07,WH-EAST,PRD-0022,16,16,0,575
2024-02-08,WH-EAST,PRD-0022,18,18,0,557
2024-02-09,WH-EAST,PRD-0022,5,5,0,552
2024-02-10,WH-EAST,PRD-0022,16,16,0,536
2024-02-11,WH-EAST,PRD-0022,12,12,0,524
2024-02-12,WH-EAST,PRD-0022,11,11,0,513
2024-02-13,WH-EAST,PRD-0022,19,19,0,494
2024-02-14,WH-EAST,PRD-0022,23,23,0,471
2024-02-15,WH-EAST,PRD-0022,25,25,0,446
2024-02-16,WH-EAST,PRD-0022,22,22,0,424
2024-02-17,WH-EAST,PRD-0022,13,13,0,411
2024-02-18,WH-EAST,PRD-0022,16,16,0,395
2024-02-19,WH-EAST,PRD-0022,18,18,0,377
2024-02-20,WH-EAST,PRD-0022,14,14,0,363
2024-02-21,WH-EAST,PRD-0022,15,15,0,348
2024-02-22,WH-EAST,PRD-0022,19,19,0,329
2024-02-23,WH-EAST,PRD-0022,13,13,0,316
2024-02-24,WH-EAST,PRD-0022,9,9,0,307
2024-02-25,WH-EAST,PRD-0022,11,11,0,296
2024-02-26,WH-EAST,PRD-0022,18,18,0,278
2024-02-27,WH-EAST,PRD-0022,14,14,0,264
2024-02-28,WH-EAST,PRD-0022,16,16,0,248
2024-02-29,WH-EAST,PRD-0022,18,18,0,230
2024-03-01,WH-EAST,PRD-0022,15,15,0,215
2024-03-02,WH-EAST,PRD-0022,19,19,0,196
2024-03-03,WH-EAST,PRD-0022,10,10,0,186
2024-03-04,WH-EAST,PRD-0022,26,26,0,160
2024-03-05,WH-EAST,PRD-0022,14,14,0,146
2024-03-06,WH-EAST,PRD-0022,7,7,0,139
2024-03-07,WH-EAST,PRD-0022,11,11,0,128
2024-03-08,WH-EAST,PRD-0022,11,11,0,117
2024-03-09,WH-EAST,PRD-0022,18,18,0,99
2024-03-10,WH-EAST,PRD-0022,16,16,0,83
2024-03-11,WH-EAST,PRD-0022,15,15,0,68
2024-03-12,WH-EAST,PRD-0022,21,21,0,47
2024-03-13,WH-EAST,PRD-0022,19,19,0,28
2024-03-14,WH-EAST,PRD-0022,19,19,0,9
2024-03-15,WH-EAST,PRD-0022,20,9,1,0
2024-03-16,WH-EAST,PRD-0022,21,0,1,0
2024-03-17,WH-EAST,PRD-0022,5,0,1,0
2024-03-18,WH-EAST,PRD-0022,15,0,1,0
2024-03-19,WH-EAST,PRD-0022,4,0,1,0
2024-03-20,WH-EAST,PRD-0022,17,0,1,0
2024-03-21,WH-EAST,PRD-0022,17,0,1,0
2024-03-22,WH-EAST,PRD-0022,23,0,1,0
2024-03-23,WH-EAST,PRD-0022,24,0,1,0
2024-03-24,WH-EAST,PRD-0022,18,0,1,0
2024-03-25,WH-EAST,PRD-0022,14,0,1,0
2024-03-26,WH-EAST,PRD-0022,20,0,1,0
2024-03-27,WH-EAST,PRD-0022,14,14,0,1156
2024-03-28,WH-EAST,PRD-0022,17,17,0,1139
2024-03-29,WH-EAST,PRD-0022,23,23,0,1116
2024-03-30,WH-EAST,PRD-0022,14,14,0,1102
2024-03-31,WH-EAST,PRD-0022,22,22,0,1080
2024-04-01,WH-EAST,PRD-0022,21,21,0,1059
2024-04-02,WH-EAST,PRD-0022,11,11,0,1048
2024-04-03,WH-EAST,PRD-0022,23,23,0,1025
2024-04-04,WH-EAST,PRD-0022,21,21,0,1004
2024-04-05,WH-EAST,PRD-0022,18,18,0,986
2024-04-06,WH-EAST,PRD-0022,13,13,0,973
2024-04-07,WH-EAST,PRD-0022,12,12,0,961
2024-04-08,WH-EAST,PRD-0022,14,14,0,947
2024-04-09,WH-EAST,PRD-0022,20,20,0,927
2024-04-10,WH-EAST,PRD-0022,11,11,0,916
2024-04-11,WH-EAST,PRD-0022,20,20,0,896
2024-04-12,WH-EAST,PRD-0022,10,10,0,886
2024-04-13,WH-EAST,PRD-0022,16,16,0,870
2024-04-14,WH-EAST,PRD-0022,18,18,0,852
2024-04-15,WH-EAST,PRD-0022,32,32,0,820
2024-04-16,WH-EAST,PRD-0022,9,9,0,811
2024-04-17,WH-EAST,PRD-0022,26,26,0,785
2024-04-18,WH-EAST,PRD-0022,18,18,0,767
2024-04-19,WH-EAST,PRD-0022,20,20,0,747
2024-04-20,WH-EAST,PRD-0022,18,18,0,729
2024-04-21,WH-EAST,PRD-0022,20,20,0,709
2024-04-22,WH-EAST,PRD-0022,16,16,0,693
2024-04-23,WH-EAST,PRD-0022,26,26,0,667
2024-04-24,WH-EAST,PRD-0022,14,14,0,653
2024-04-25,WH-EAST,PRD-0022,24,24,0,629
2024-04-26,WH-EAST,PRD-0022,13,13,0,616
2024-04-27,WH-EAST,PRD-0022,17,17,0,599
2024-04-28,WH-EAST,PRD-0022,11,11,0,588
2024-04-29,WH-EAST,PRD-0022,20,20,0,568
2024-04-30,WH-EAST,PRD-0022,26,26,0,542
2024-05-01,WH-EAST,PRD-0022,17,17,0,525
2024-05-02,WH-EAST,PRD-0022,16,16,0,509
2024-05-03,WH-EAST,PRD-0022,10,10,0,499
2024-05-04,WH-EAST,PRD-0022,16,16,0,483
2024-05-05,WH-EAST,PRD-0022,8,8,0,475
2024-05-06,WH-EAST,PRD-0022,12,12,0,463
2024-05-07,WH-EAST,PRD-0022,19,19,0,444
2024-05-08,WH-EAST,PRD-0022,25,25,0,419
2024-05-09,WH-EAST,PRD-0022,34,34,0,385
2024-05-10,WH-EAST,PRD-0022,14,14,0,371
2024-05-11,WH-EAST,PRD-0022,26,26,0,345
2024-05-12,WH-EAST,PRD-0022,19,19,0,326
2024-05-13,WH-EAST,PRD-0022,16,16,0,310
2024-05-14,WH-EAST,PRD-0022,20,20,0,290
2024-05-15,WH-EAST,PRD-0022,18,18,0,272
2024-05-16,WH-EAST,PRD-0022,18,18,0,254
2024-05-17,WH-EAST,PRD-0022,15,15,0,239
2024-05-18,WH-EAST,PRD-0022,9,9,0,230
2024-05-19,WH-EAST,PRD-0022,8,8,0,222
2024-05-20,WH-EAST,PRD-0022,21,21,0,201
2024-05-21,WH-EAST,PRD-0022,17,17,0,184
2024-05-22,WH-EAST,PRD-0022,22,22,0,162
2024-05-23,WH-EAST,PRD-0022,18,18,0,144
2024-05-24,WH-EAST,PRD-0022,13,13,0,131
2024-05-25,WH-EAST,PRD-0022,25,25,0,106
2024-05-26,WH-EAST,PRD-0022,27,27,0,79
2024-05-27,WH-EAST,PRD-0022,20,20,0,59
2024-05-28,WH-EAST,PRD-0022,23,23,0,36
2024-05-29,WH-EAST,PRD-0022,25,25,0,11
2024-05-30,WH-EAST,PRD-0022,24,11,1,0
2024-05-31,WH-EAST,PRD-0022,21,0,1,0
2024-06-01,WH-EAST,PRD-0022,21,0,1,0
2024-06-02,WH-EAST,PRD-0022,20,0,1,0
2024-06-03,WH-EAST,PRD-0022,11,0,1,0
2024-06-04,WH-EAST,PRD-0022,21,0,1,0
2024-06-05,WH-EAST,PRD-0022,9,0,1,0
2024-06-06,WH-EAST,PRD-0022,12,0,1,0
2024-06-07,WH-EAST,PRD-0022,25,0,1,0
2024-06-08,WH-EAST,PRD-0022,22,0,1,0
2024-06-09,WH-EAST,PRD-0022,26,0,1,0
2024-06-10,WH-EAST,PRD-0022,16,0,1,0
2024-06-11,WH-EAST,PRD-0022,10,0,1,0
2024-06-12,WH-EAST,PRD-0022,16,0,1,0
2024-06-13,WH-EAST,PRD-0022,18,0,1,0
2024-06-14,WH-EAST,PRD-0022,18,0,1,0
2024-06-15,WH-EAST,PRD-0022,24,0,1,0
2024-06-16,WH-EAST,PRD-0022,15,0,1,0
2024-06-17,WH-EAST,PRD-0022,19,19,0,1151
2024-06-18,WH-EAST,PRD-0022,11,11,0,1140
2024-06-19,WH-EAST,PRD-0022,20,20,0,1120
2024-06-20,WH-EAST,PRD-0022,17,17,0,1103
2024-06-21,WH-EAST,PRD-0022,13,13,0,1090
2024-06-22,WH-EAST,PRD-0022,16,16,0,1074
2024-06-23,WH-EAST,PRD-0022,16,16,0,1058
2024-06-24,WH-EAST,PRD-0022,16,16,0,1042
2024-06-25,WH-EAST,PRD-0022,28,28,0,1014
2024-06-26,WH-EAST,PRD-0022,17,17,0,997
2024-06-27,WH-EAST,PRD-0022,16,16,0,981
2024-06-28,WH-EAST,PRD-0022,5,5,0,976
2024-06-29,WH-EAST,PRD-0022,12,12,0,964
2024-06-30,WH-EAST,PRD-0022,16,16,0,948
2024-07-01,WH-EAST,PRD-0022,13,13,0,935
2024-07-02,WH-EAST,PRD-0022,26,26,0,909
2024-07-03,WH-EAST,PRD-0022,16,16,0,893
2024-07-04,WH-EAST,PRD-0022,25,25,0,868
2024-07-05,WH-EAST,PRD-0022,18,18,0,850
2024-07-06,WH-EAST,PRD-0022,17,17,0,833
2024-07-07,WH-EAST,PRD-0022,17,17,0,816
2024-07-08,WH-EAST,PRD-0022,17,17,0,799
2024-07-09,WH-EAST,PRD-0022,28,28,0,771
2024-07-10,WH-EAST,PRD-0022,3,3,0,768
2024-07-11,WH-EAST,PRD-0022,5,5,0,763
2024-07-12,WH-EAST,PRD-0022,14,14,0,749
2024-07-13,WH-EAST,PRD-0022,17,17,0,732
2024-07-14,WH-EAST,PRD-0022,21,21,0,711
2024-07-15,WH-EAST,PRD-0022,20,20,0,691
2024-07-16,WH-EAST,PRD-0022,15,15,0,676
2024-07-17,WH-EAST,PRD-0022,23,23,0,653
2024-07-18,WH-EAST,PRD-0022,23,23,0,630
2024-07-19,WH-EAST,PRD-0022,18,18,0,612
2024-07-20,WH-EAST,PRD-0022,23,23,0,589
2024-07-21,WH-EAST,PRD-0022,19,19,0,570
2024-07-22,WH-EAST,PRD-0022,14,14,0,556
2024-07-23,WH-EAST,PRD-0022,21,21,0,535
2024-07-24,WH-EAST,PRD-0022,18,18,0,517
2024-07-25,WH-EAST,PRD-0022,17,17,0,500
2024-07-26,WH-EAST,PRD-0022,26,26,0,474
2024-07-27,WH-EAST,PRD-0022,2,2,0,472
2024-07-28,WH-EAST,PRD-0022,9,9,0,463
2024-07-29,WH-EAST,PRD-0022,10,10,0,453
2024-07-30,WH-EAST,PRD-0022,15,15,0,438
2024-07-31,WH-EAST,PRD-0022,16,16,0,422
2024-08-01,WH-EAST,PRD-0022,13,13,0,409
2024-08-02,WH-EAST,PRD-0022,16,16,0,393
2024-08-03,WH-EAST,PRD-0022,17,17,0,376
2024-08-04,WH-EAST,PRD-0022,37,37,0,339
2024-08-05,WH-EAST,PRD-0022,33,33,0,306
2024-08-06,WH-EAST,PRD-0022,20,20,0,286
2024-08-07,WH-EAST,PRD-0022,20,20,0,266
2024-08-08,WH-EAST,PRD-0022,15,15,0,251
2024-08-09,WH-EAST,PRD-0022,11,11,0,240
2024-08-10,WH-EAST,PRD-0022,22,22,0,218
2024-08-11,WH-EAST,PRD-0022,16,16,0,202
2024-08-12,WH-EAST,PRD-0022,13,13,0,189
2024-08-13,WH-EAST,PRD-0022,18,18,0,171
2024-08-14,WH-EAST,PRD-0022,23,23,0,148
2024-08-15,WH-EAST,PRD-0022,25,25,0,123
